id,texto,perfil,criado_em
1352725019256877057,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa 
#ImpeachmentDeBolsonaroUrgente https://t.co/qv4InyhjWh",KellyPontes,2021-01-22 21:09:11
1352724972700114944,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa 
#ImpeachmentDeBolsonaroUrgente https://t.co/1RRErFJEzd",KellyPontes,2021-01-22 21:09:00
1352724926923493377,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa 
#ImpeachmentDeBolsonaroUrgente https://t.co/UYFqwsY2Jv",KellyPontes,2021-01-22 21:08:49
1352724893771685889,@thaisheredia #COVID19 aqui não entra #vacina #VacinaJa https://t.co/6ypLdrFWce,rod_macarielli,2021-01-22 21:08:41
1352724881171996673,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa 
#ImpeachmentDeBolsonaroUrgente https://t.co/lXo7NJLHQ4",KellyPontes,2021-01-22 21:08:38
1352724878298853376,"RT @renatosimoespt: Olhaí o mapa atualizado das carreatas do.#ForaBolsonaro.

#dia23ImpeachmentJa 

Confira se a sua cidade está aí e parti…",DTaturanah,2021-01-22 21:08:38
1352724824687337476,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa 
#ImpeachmentDeBolsonaroUrgente https://t.co/xeqc0V3cdH",KellyPontes,2021-01-22 21:08:25
1352724777912438784,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa 
#ImpeachmentDeBolsonaroUrgente https://t.co/N2eRHfbO6y",KellyPontes,2021-01-22 21:08:14
1352724767183405057,"RT @wasimvacinas: CHUPAAAA, CORONA
CHEGOU SUA HORA
SE VACINAR É UMA COISA LINDA

METE A SERINGA
COM A VACINA

QUEM SE VACINA É UMA PESSOA L…",nua_la,2021-01-22 21:08:11
1352724729870901250,"VACINAÇÃO PARA TODA A POPULAÇÃO JÁ! 💉 AUXÍLIO EMERGENCIAL ATÉ O FIM DA PANDEMIA! 💸
Fora Bolsonaro/Mourão e abutres neoliberais! 🤮
#VacinaJá #ForaBolsonaroeMourão #JornadaNacionalPelaVacina #ComunistasPelaVacinação
PCB - UJC - UC - CFCAM - CNMO - LGBTComunista 🚩",AzikriHilbert,2021-01-22 21:08:02
1352724713282428934,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa 
#ImpeachmentDeBolsonaroUrgente https://t.co/5nJtA1qvil",KellyPontes,2021-01-22 21:07:58
1352724704675696643,"RT @renatosimoespt: Olhaí o mapa atualizado das carreatas do.#ForaBolsonaro.

#dia23ImpeachmentJa 

Confira se a sua cidade está aí e parti…",Josefaalmeida16,2021-01-22 21:07:56
1352724633200578561,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa 
#ImpeachmentDeBolsonaroUrgente https://t.co/MzPmeZoyyc",KellyPontes,2021-01-22 21:07:39
1352724605211914240,@ceciliaflesch @NatuzaNery @AndreiaSadi VacinaS #VacinaJa #vacinaParaTodosJá,claudio_carioca,2021-01-22 21:07:32
1352724586257907712,"RT @PCdoB_Oficial: GOVERNO IRRESPONSÁVEL! Pazuello e Bolsonaro devem explicações ao Brasil! 

#impeachmentdebolsonaro #vacinaja
LEIA AQUI h…",MargotBM13,2021-01-22 21:07:28
1352724502392807425,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa https://t.co/RUvhiHSLx6",KellyPontes,2021-01-22 21:07:08
1352724469861769221,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa https://t.co/NU16AHVwy7",KellyPontes,2021-01-22 21:07:00
1352724457824120833,"RT @angelica_cvb: Presidente Jair Bolsonaro 
Vacinas de Oxford chegaram 
#oxfordastrazeneca #VacinaJa #IstoELixo faz capa com bolsonaro ago…",EliasSantos18,2021-01-22 21:06:57
1352724455785717761,"RT @renatosimoespt: Olhaí o mapa atualizado das carreatas do.#ForaBolsonaro.

#dia23ImpeachmentJa 

Confira se a sua cidade está aí e parti…",MarlonANTIFA,2021-01-22 21:06:57
1352724441449570304,"RT @J_LIVRES: Em todo o país.
#VacinaJa e fora Bolsonaro.
#dia23ImpeachmentJa https://t.co/eqCcQzwdGb",MargotBM13,2021-01-22 21:06:53
1352724428623376386,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa https://t.co/5Mg9XfSbJa",KellyPontes,2021-01-22 21:06:50
1352724394867613696,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa https://t.co/ZpWKSMJs3F",KellyPontes,2021-01-22 21:06:42
1352724354216452096,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa https://t.co/jCSRzkRlz5",KellyPontes,2021-01-22 21:06:33
1352724317503676419,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa https://t.co/wZhWtIGx8c",KellyPontes,2021-01-22 21:06:24
1352724275749412866,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa https://t.co/mKuPcNd5iQ",KellyPontes,2021-01-22 21:06:14
1352724232162189319,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa https://t.co/AsHv0AfbJ0",KellyPontes,2021-01-22 21:06:04
1352724176734461952,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa https://t.co/7C1moCFYMW",KellyPontes,2021-01-22 21:05:50
1352724143838519298,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa https://t.co/RhmxXTJv9c",KellyPontes,2021-01-22 21:05:42
1352724126318927878,"RT @juniorlucena_: Carro de som passando hoje nas ruas de Manaus pedindo #ForaBolsonaro e #ForaWilsonLima 

Além de exigir vacina e renda b…",miyukikel,2021-01-22 21:05:38
1352724104349151233,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa https://t.co/ntz7VsAiyn",KellyPontes,2021-01-22 21:05:33
1352724067820953600,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa https://t.co/Qk29X1QpzV",KellyPontes,2021-01-22 21:05:24
1352724031808659456,"RT @ElzaSoares: Isto aqui ô ô... é um pouquinho de Brasil iá iá 😔 já cantava meu @caetanoveloso . Deste país que canta, mas nem sempre é fe…",omatheussala,2021-01-22 21:05:16
1352724030718177280,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa https://t.co/HrJPpIEO0e",KellyPontes,2021-01-22 21:05:15
1352724000854650883,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa https://t.co/6DyE3p7Rdf",KellyPontes,2021-01-22 21:05:08
1352723962837528580,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa https://t.co/QtLhxoMTcK",KellyPontes,2021-01-22 21:04:59
1352723931405443072,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa https://t.co/t7qJdGsf73",KellyPontes,2021-01-22 21:04:52
1352723890632613890,"RT @ElzaSoares: Isto aqui ô ô... é um pouquinho de Brasil iá iá 😔 já cantava meu @caetanoveloso . Deste país que canta, mas nem sempre é fe…",vandaaraujo,2021-01-22 21:04:42
1352723869380059138,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa https://t.co/u50TTMkGZV",KellyPontes,2021-01-22 21:04:37
1352723857707315201,"RT @renatosimoespt: Olhaí o mapa do #dia23ImpeachmentJa!
Mande também a sua cidade pra divulgar! É sábado, dia de carreatas em todo o país…",sonlaurentino,2021-01-22 21:04:34
1352723833023827968,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa https://t.co/Jehplb5L41",KellyPontes,2021-01-22 21:04:28
1352723786232164355,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa https://t.co/rMpIlWGhcD",KellyPontes,2021-01-22 21:04:17
1352723778808254465,"#vacinaja! Neste domingo, 23 de janeiro, é dia de protestar pelo impeachment do governo Bolsonaro. Haverá atos e manifestações pelo Brasil contra as políticas genocidas do governo federal, em defesa da vacina para todos/as e contra a PEC 32/2020, a Reforma Administrativa. + https://t.co/otc5Pnu8jy",EsCsp,2021-01-22 21:04:15
1352723771581489158,"Escutem o Supla, champs! 
#VacinaJa #VacinaEImpeachmentJa https://t.co/lqQE09DiiP",zeldinha666,2021-01-22 21:04:14
1352723730959650818,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa https://t.co/j31FDp8kzY",KellyPontes,2021-01-22 21:04:04
1352723709245710339,"Amanhã teremos protestos em todo Brasil contra esses genocidas.

Participe e demonstre você também sua indignação!

#ImpeachmentSalvaVidas
#VacinaParaTodos
#VacinaJa https://t.co/rbtCnzUYzq",anmdo71,2021-01-22 21:03:59
1352723645953691651,"RT @roberta_bastoss: O Dória ainda não convidou o Padre Júlio Lancelotti para ser vacinado?

#VacinaJa",Esquerdista13PT,2021-01-22 21:03:44
1352723595005485058,"RT @jdoriajr: Hoje, menos de uma semana após aprovação da Anvisa, mais de 200 mil brasileiros já receberam a vacina do Butantan. Emocionant…",PiedadeMagda,2021-01-22 21:03:32
1352723478017945602,https://t.co/JIHzqSqwba                #TodosPelaVacina        #VacinaJa,ana70947612,2021-01-22 21:03:04
1352723433071800336,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa https://t.co/Osywb2Gz2q",KellyPontes,2021-01-22 21:02:53
1352723397688651784,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa https://t.co/3Nc6s13xE3",KellyPontes,2021-01-22 21:02:45
1352723339199078400,"#CarluxoFuraFila
#ImpeachmentSalvaVidas 
#impeachment 
#ForaBolsonaroGenocida 
#MeuBBValeMais 
#ForaBolsonaro 
#VacinaJa https://t.co/raSR1jkrMl",KellyPontes,2021-01-22 21:02:31
1352723270475411457,@BrunnoMeloCBN @carolmartinsss @cbnbrasilia #VacinaJa https://t.co/T35dYt5G4X,FranciscoFS16,2021-01-22 21:02:14
1352723222878441472,"RT @ElzaSoares: Isto aqui ô ô... é um pouquinho de Brasil iá iá 😔 já cantava meu @caetanoveloso . Deste país que canta, mas nem sempre é fe…",InsTava09490760,2021-01-22 21:02:03
1352723181346451456,"RT @angelica_cvb: Presidente Jair Bolsonaro 
Vacinas de Oxford chegaram 
#oxfordastrazeneca #VacinaJa #IstoELixo faz capa com bolsonaro ago…",EDERSON03517531,2021-01-22 21:01:53
1352722970590892032,"RT @J_LIVRES: Em todo o país.
#VacinaJa e fora Bolsonaro.
#dia23ImpeachmentJa https://t.co/eqCcQzwdGb",silvalaor,2021-01-22 21:01:03
1352722832082542594,"Por isso, é indispensável que todos se vacinem contra a Covid-19. Proteja quem você ama! Vacine-se!

#PSDBMulher #saude #vacinajá",PSDBMULHER45,2021-01-22 21:00:30
1352722822691487746,Aracaju no #dia23ImpeachmentJa! Sergipe não pode faltar no #ForaBolsonaro #VacinaJa https://t.co/PwQ26aez1g,renatosimoespt,2021-01-22 21:00:27
1352722738876715008,"RT @ElzaSoares: Isto aqui ô ô... é um pouquinho de Brasil iá iá 😔 já cantava meu @caetanoveloso . Deste país que canta, mas nem sempre é fe…",Braz_z_,2021-01-22 21:00:07
1352722530616930307,"RT @renatosimoespt: Olhaí o mapa atualizado das carreatas do.#ForaBolsonaro.

#dia23ImpeachmentJa 

Confira se a sua cidade está aí e parti…",TurraMarcia,2021-01-22 20:59:18
1352722242778628097,"URGENTE: 2 milhões de vacinas chegam ao Brasil vindas da Índia. Saiba mais &gt;https://t.co/W5qb0SY2bN&lt;

#VacinaJa #Brasil",manausalerta,2021-01-22 20:58:09
1352722223535181826,#VacinaJa #ImpeachmentDeBolsonaroUrgente #ImpeachmentSalvaVidas #impeachmentJa #ImpeachmentDeBolsonaroUrgente https://t.co/TtcJUQi5Nq https://t.co/IgudKm41KZ,Jos37742622,2021-01-22 20:58:05
1352722130882990082,"RT @juniorlucena_: Carro de som passando hoje nas ruas de Manaus pedindo #ForaBolsonaro e #ForaWilsonLima 

Além de exigir vacina e renda b…",_ifernandels,2021-01-22 20:57:43
1352722106153316355,Vem nimim vacina #VacinaJa https://t.co/LD5NsVD5Jp,gabrsdecember,2021-01-22 20:57:37
1352722100033892356,"RT @renatosimoespt: Olhaí o mapa atualizado das carreatas do.#ForaBolsonaro.

#dia23ImpeachmentJa 

Confira se a sua cidade está aí e parti…",SilMarq,2021-01-22 20:57:35
1352722020996419585,"RT @roberta_bastoss: O Dória ainda não convidou o Padre Júlio Lancelotti para ser vacinado?

#VacinaJa",amara_novaes,2021-01-22 20:57:16
1352721907246915584,"RT @ElzaSoares: Isto aqui ô ô... é um pouquinho de Brasil iá iá 😔 já cantava meu @caetanoveloso . Deste país que canta, mas nem sempre é fe…",JoonMarinous,2021-01-22 20:56:49
1352721546150871041,"RT @jdoriajr: Hoje, menos de uma semana após aprovação da Anvisa, mais de 200 mil brasileiros já receberam a vacina do Butantan. Emocionant…",phmelobjj,2021-01-22 20:55:23
1352721399241183233,"O pré-cadastro não é um agendamento. O fornecimento das informações é opcional, mas reduz o tempo de atendimento nas unidades de saúde, onde são necessários cerca de 10 minutos para o preenchimento manual das informações. 

👉🏼 Acesse https://t.co/a5FCZMLQ46

#TecnologiaProdesp",Prodesp,2021-01-22 20:54:48
1352721395546017794,"RT @renatosimoespt: Olhaí o mapa atualizado das carreatas do.#ForaBolsonaro.

#dia23ImpeachmentJa 

Confira se a sua cidade está aí e parti…",GiovannaWernec8,2021-01-22 20:54:47
1352721367263825930,"RT @renatosimoespt: Olhaí o mapa atualizado das carreatas do.#ForaBolsonaro.

#dia23ImpeachmentJa 

Confira se a sua cidade está aí e parti…",sonlaurentino,2021-01-22 20:54:40
1352721321764020225,"RT @roberta_bastoss: O Dória ainda não convidou o Padre Júlio Lancelotti para ser vacinado?

#VacinaJa",MarceloACoelho1,2021-01-22 20:54:30
1352721117736284162,"Por que a @RedeGlobo, @GloboNews, @CNNBrasil E afins não noticiam que o Carluxo e outros bolsominions estão furando a fila pra tomar a #coronavirus ? #CarluxoFuraFila #coronavirus #VacinaJa",handrenrique,2021-01-22 20:53:41
1352721074937593867,"RT @renatosimoespt: Olhaí o mapa atualizado das carreatas do.#ForaBolsonaro.

#dia23ImpeachmentJa 

Confira se a sua cidade está aí e parti…",mariasinha28,2021-01-22 20:53:31
1352721047074828289,"Com a liberação do segundo lote da Coronavac e a chegada da vacina de Oxford vinda da Índia, o placar da guerra da vacina está 10,8 milhões para Dória conta 2 milhões para Bolsonaro. Os dois são picaretas, mas o tucano é mais esperto. #VacinaJa",Ivanovick65,2021-01-22 20:53:24
1352721031081963521,"RT @roberta_bastoss: O Dória ainda não convidou o Padre Júlio Lancelotti para ser vacinado?

#VacinaJa",monica_pass,2021-01-22 20:53:20
1352720937314111489,"Não vamos perder o foco. #ImpeachmentSalvaVidas O 🤡presidente + uma vez está acuado! 

Regina Duarte é só “ O pum do palhaço”como distração do caos que está o Brasil! 

Estamos de 👀 , 🤡. 
#CarluxoFuraFila 👀
#ForaBolsonaro  ⚠️

#VacinaJá #VacinaDoButantan 
Viva a Ciência!!",CelineWien,2021-01-22 20:52:58
1352720860596105219,"😷 Enquanto não estivermos vacinados, não podemos fazer passeatas? Então vamos seguros, de carro, mesmo! 🚗🚙

✊🏽 Grande carreata pelo Impeachment de Bolsonaro e pela vacinação geral no Brasil!
Nesse sábado, 10h, no centro do Rio!

#forabolsonaro #vacinajá #psol50 https://t.co/4HKX1wtjMH",JuDrumond50,2021-01-22 20:52:40
1352720840777981952,#VacinaJa,Eliana99430281,2021-01-22 20:52:35
1352720833735757824,"Presidente Jair Bolsonaro 
Vacinas de Oxford chegaram 
#oxfordastrazeneca #VacinaJa #IstoELixo faz capa com bolsonaro agora https://t.co/oXJU9uYawW",angelica_cvb,2021-01-22 20:52:33
1352720761820221445,"RT @BrunnoMeloCBN: Olha esse quadro bem bacana que a @anvisa_oficial fez sobre as vacinas que já tiveram o uso emergencial aprovado. E um ""…",GRQM,2021-01-22 20:52:16
1352720638520254466,"RT @renatosimoespt: Olhaí o mapa do #dia23ImpeachmentJa!
Mande também a sua cidade pra divulgar! É sábado, dia de carreatas em todo o país…",Ivanilaranjeira,2021-01-22 20:51:47
1352720505216901123,"RT @juniorlucena_: Carro de som passando hoje nas ruas de Manaus pedindo #ForaBolsonaro e #ForaWilsonLima 

Além de exigir vacina e renda b…",AnneJezini,2021-01-22 20:51:15
1352720445892665344,"RT @ElzaSoares: Isto aqui ô ô... é um pouquinho de Brasil iá iá 😔 já cantava meu @caetanoveloso . Deste país que canta, mas nem sempre é fe…",Lalo1959,2021-01-22 20:51:01
1352720393841344513,"RT @BrunnoMeloCBN: Olha esse quadro bem bacana que a @anvisa_oficial fez sobre as vacinas que já tiveram o uso emergencial aprovado. E um ""…",DUNAx1xA,2021-01-22 20:50:48
1352720376015577088,"RT @renatosimoespt: Olhaí o mapa atualizado das carreatas do.#ForaBolsonaro.

#dia23ImpeachmentJa 

Confira se a sua cidade está aí e parti…",BrasilLivre20,2021-01-22 20:50:44
1352720272923783170,"@ministropazuelo Ministro, não queremos faixa do SUS na carga de #VacinaJa . Queremos carga de #VacinaJa nos Postos de Saúde do SUS. Usa o dinheiro da faixa na compra de vacina 💉.  Tudo por uma foto! Lamentável 😞",HenriqueThiemeR,2021-01-22 20:50:20
1352720167260839936,"RT @LuizChrysostomo: Excelente notícia na corrida pela vida! A Anvisa aprova por unanimidade o uso emergencial de mais 4,8 milhões de doses…",rodrigofabretti,2021-01-22 20:49:54
1352720054954156033,#VacinaJá #ChuvasdeVerão https://t.co/JejenE2JO9,amorimail,2021-01-22 20:49:28
1352720038701240320,"RT @renatosimoespt: Olhaí o mapa atualizado das carreatas do.#ForaBolsonaro.

#dia23ImpeachmentJa 

Confira se a sua cidade está aí e parti…",igorpenna,2021-01-22 20:49:24
1352719916529545216,#VacinaJa #FurarFilaECrime https://t.co/phZMOjn4Zk,amorimail,2021-01-22 20:48:55
1352719730394750976,"RT @PCdoB_Oficial: 23/1 DIA DE LUTA  É hora de união em defesa do Brasil!🚕🚙🚗🇧🇷

CONFIRA HORÁRIO E LOCAL NA SUA CIDADE 🎯 https://t.co/eUG68J…",GilmaraAndrade8,2021-01-22 20:48:10
1352719533304393730,RT @ECirandeiro: #VacinaJa https://t.co/R36hIpvjkJ,mariartec,2021-01-22 20:47:23
1352719513826058240,"RT @roberta_bastoss: O Dória ainda não convidou o Padre Júlio Lancelotti para ser vacinado?

#VacinaJa",betopedagogo,2021-01-22 20:47:19
1352719360880685059,"Olhaí o mapa atualizado das carreatas do.#ForaBolsonaro.

#dia23ImpeachmentJa 

Confira se a sua cidade está aí e participe! #VoltaAuxilioEmergencial #VacinaJa #VacinaParaTodos #ImpeachmentSalvaVidas https://t.co/PWVh5zaGEr",renatosimoespt,2021-01-22 20:46:42
1352719320254730241,"RT @ElzaSoares: Isto aqui ô ô... é um pouquinho de Brasil iá iá 😔 já cantava meu @caetanoveloso . Deste país que canta, mas nem sempre é fe…",MariaHelenaGui9,2021-01-22 20:46:32
1352719311912259586,"RT @PapaiBozo: Disseram que o João Dólar não gosta de ver esse vídeo.

#impeachment 
#VacinaJa https://t.co/SpxCIgpTuv",QAmbulante,2021-01-22 20:46:30
1352719194362699777,"RT @ElzaSoares: Isto aqui ô ô... é um pouquinho de Brasil iá iá 😔 já cantava meu @caetanoveloso . Deste país que canta, mas nem sempre é fe…",Ligiamello9,2021-01-22 20:46:02
1352719150167293954,"Dicas para fazer na Quarentena! Assista https://t.co/88lpCKNC50 

Siga @FabricioViana

#vacinaja #quarentena #confinamento #tédio #pandemia #emcasa #ficaemcasa #VacinaParaTodos #videonovo #LGBTQbrasil #gay #gays #gaybrasil #vacina #Covid19 #brasil #ficadica #motivacao #boasemana https://t.co/bG3eK4tDvZ",BlogueiroViana,2021-01-22 20:45:52
1352719145410973696,"23/1 DIA DE LUTA  É hora de união em defesa do Brasil!🚕🚙🚗🇧🇷

CONFIRA HORÁRIO E LOCAL NA SUA CIDADE 🎯 https://t.co/eUG68J2ZE5

#impeachmentdebolsonaro
#vacinaja #emprego #auxilioemergencial https://t.co/1bY6bZHLwL",PCdoB_Oficial,2021-01-22 20:45:51
1352719107892916224,@o_antagonista #ForaBolsonaro #VacinaJa,FabianaFrisina,2021-01-22 20:45:42
1352719097117765638,"RT @ElzaSoares: Isto aqui ô ô... é um pouquinho de Brasil iá iá 😔 já cantava meu @caetanoveloso . Deste país que canta, mas nem sempre é fe…",PereiraSdc,2021-01-22 20:45:39
1352719086980050946,"RT @leonardourpia: Carreata por Vacinação para Todos, Emprego, Auxílio Emergencial e Fora Bolsonaro ! Concentração a partir das 09:00 horas…",nery_allan,2021-01-22 20:45:37
1352719069787660288,"RT @juniorlucena_: Carro de som passando hoje nas ruas de Manaus pedindo #ForaBolsonaro e #ForaWilsonLima 

Além de exigir vacina e renda b…",_aivilanaa,2021-01-22 20:45:33
1352719004088082432,"RT @BrunnoMeloCBN: Olha esse quadro bem bacana que a @anvisa_oficial fez sobre as vacinas que já tiveram o uso emergencial aprovado. E um ""…",ZeatribReis,2021-01-22 20:45:17
1352718979568197635,@CNNBrasil #VacinaJa,FabianaFrisina,2021-01-22 20:45:11
1352718931958632449,"Em reunião com a CUT e outras centrais brasileiras, Federação Sindical da China promete apoio para garantir vacina
#VacinaParaTodos
#VacinaJa  
 https://t.co/cMwf1eLQWF",FUP_Brasil,2021-01-22 20:45:00
1352718931732127746,"RT @ptbrasil: 💉 O braço da @dilmabr já está pronto para receber a vacina, e o seu? Viva o SUS, viva a @fiocruz ! 
#VacinaJá #VacinaParaTodo…",esquerdafestiva,2021-01-22 20:45:00
1352718919686115328,"💉  "" TODOS   não  são
         POUCOS ? 🤔 Correto, BRASIL? 🇧🇷
Médicos questionam ordem da vacinação em SP e dizem que serão vacinados após 'pessoal do administrativo' https://t.co/DejEnbpEvB 
#VacinaJa #VacinaParaTodos 
#Humanidade #Ciencia https://t.co/pbX3E4kyp8",RPorto9,2021-01-22 20:44:57
1352718792477044737,"“PEDRO THE MADMAN” COMEDY SERIES
EPISODE 2
The creation of the vaccine for the Covid-19, from the point of view of a Crazy Filmmaker!
#VacinaJa #vaccinationCovid #COVID19 #Covid_19 #Portugal #lol #pedrothemadman #pedrothemadmanseries #comedy 
 https://t.co/8M0kVWCObX via @YouTube",PCardita,2021-01-22 20:44:27
1352718714869846018,Parabéns aos conscientes de que somente a vacina poupará milhares de vidas!  #VacinaJa #gmtintercambio https://t.co/KAvKEJlRIY,GianaTaddeo,2021-01-22 20:44:08
1352718648193015809,"RT @LuizChrysostomo: Excelente notícia na corrida pela vida! A Anvisa aprova por unanimidade o uso emergencial de mais 4,8 milhões de doses…",LillyTorres06,2021-01-22 20:43:52
1352718630111375364,"Hoje a minha cunhada que está na linha de frente da Covid-19 tomou a primeira dose da vacina... É isso aí pessoal, logo logo poderemos ter um número de vacinas para que todos os brasileiros estejam imunizados. #VacinaJa",MylenaGrigori,2021-01-22 20:43:48
1352718525459279872,"Excelente notícia na corrida pela vida! A Anvisa aprova por unanimidade o uso emergencial de mais 4,8 milhões de doses da #VacinadoButantan! #vacinajá https://t.co/fYLEZga5zC",LuizChrysostomo,2021-01-22 20:43:23
1352718461072535553,"Vamos em frente , chegar prevenção . Deus sabe de tudo e vai chegar a #VacinaJa #VCnoJL2",brenopancieri1,2021-01-22 20:43:08
1352718344739295232,"RT @roberta_bastoss: O Dória ainda não convidou o Padre Júlio Lancelotti para ser vacinado?

#VacinaJa",Lac270550,2021-01-22 20:42:40
1352718100584665091,#VacinaJa #VacinaParaTodos #FurarFilaECrime https://t.co/05QgrSJ3XV,NeivaMrs,2021-01-22 20:41:42
1352717952433451012,"Coisa boa! Chega ao Brasil o lote de 2 milhões de doses da vacina de Oxford, vindos da  Índia. 👏🏻👏🏻👏🏻👏🏻 #VacinaJa https://t.co/bI16TXhK8Y",JacienyD,2021-01-22 20:41:06
1352717923492704256,"RT @renatosimoespt: Olhaí o mapa do #dia23ImpeachmentJa!
Mande também a sua cidade pra divulgar! É sábado, dia de carreatas em todo o país…",Sergio_barra_rj,2021-01-22 20:40:59
1352717855998038016,"RT @PCdoB_Oficial: GOVERNO IRRESPONSÁVEL! Pazuello e Bolsonaro devem explicações ao Brasil! 

#impeachmentdebolsonaro #vacinaja
LEIA AQUI h…",PCdoBnaCamara,2021-01-22 20:40:43
1352717705858711553,"A imprensa regional repercutiu nosso pedido aos Prefeitos da região, para que as aulas presenciais retornem apenas quando os profissionais da educação e alunos forem vacinados.

#Educação #VacinaJá
#ProfessdorLadenilson #MandatoColetivo
#MandatoInteligente #CarapicuíbaMereceMais https://t.co/bzza2iet2v",professorladen1,2021-01-22 20:40:08
1352717687206641667,"Que papelão, @exercitooficial! #Fraude #VacinaJá

https://t.co/s5MQBQYNWX",rod86neiva,2021-01-22 20:40:03
